feedback_id,user_id,feedback_date,channel,rating,text,platform,category
660,U01777,2025-04-15,support_ticket,2,Календарь тренировок не синхронизируется между устройствами.,ios,ux_issues
801,U02179,2025-04-15,nps_survey,3,Лучшее фитнес-приложение на русском языке. Спасибо!,android,positive_general
1076,U02876,2025-04-15,google_play_review,1,"Заплатил за месяц, половина функций оказалась только в Pro. Ощущение обмана.",android,pricing
221,U00595,2025-04-16,app_store_review,2,Интерфейс на планшете выглядит ужасно — всё растянуто. Оптимизируйте!,ios,ux_issues
467,U01270,2025-04-16,google_play_review,2,После регистрации непонятно куда идти. Где кнопка 'начать тренировку'?,android,onboarding_issues
610,U01671,2025-04-16,google_play_review,3,"После последнего обновления приложение стало жутко тормозить. Pixel 7, Android 14.",android,app_crashes
611,U01671,2025-04-16,google_play_review,2,"Статистика глючит — показывает, что я тренировался 0 минут, хотя прошёл полную тренировку.",android,ux_issues
617,U01696,2025-04-16,nps_survey,4,Конкуренты дешевле и дают больше. Не вижу смысла переплачивать.,ios,pricing
1081,U02898,2025-04-16,nps_survey,4,Нет ничего по плаванию или бегу на улице. Только домашние тренировки.,ios,content_variety
747,U02047,2025-04-17,in_app_feedback,4,Нет фильтра по длительности. Хочу найти тренировку на 20 минут — приходится листать всё.,android,ux_issues
